,0,1,2,3,4,5,6,7,8
0,0.012583926990182924,0.07464906931354212,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.030104452720861388,0.06682459923627453,-0.05998374970847874,-0.004022105585444106
1,0.021026013511348106,0.05323392256720508,0.016561938069879895,0.01105607352304978,0.007404792383633012,0.027612738811622087,0.013957516898434549,0.09795465740900301,-0.004030161542025927
2,0.012583926990182924,-0.0049004564155784615,0.016561938069879895,0.09691524103079348,0.007404792383633012,0.12794235406806598,0.013881485100734111,0.09798163230212516,0.0013947045879074992
3,0.012583926990182924,0.07445064886272737,0.016561938069879895,0.01105607352304978,0.007404792383633012,0.027599064858500763,0.013808897368915937,0.09800646857872654,-0.004042910566004891
4,0.021023985547404443,-0.026941844498613452,0.016561938069879895,0.01105607352304978,0.007404792383633012,0.027699153129015733,0.013738104212647258,0.09802882501556133,-0.004050268785737525
5,0.05727671170755474,-0.06231554602016838,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.017933498868316286,0.013670430222690485,0.09805276380831014,-0.004054887566806468
6,0.012583926990182924,0.03941827913172824,0.016561938069879895,0.01105607352304978,0.007404792383633012,0.0274713093366864,0.013604980291938958,0.09807485626197722,-0.004058258799292528
7,0.012583926990182924,0.00033740450967078813,0.016561938069879895,0.01105607352304978,0.006919506671647047,0.041878829113148566,-0.018988491616900475,0.09809963502879022,-0.00405940805817903
8,0.0007227777153428136,0.035596789979979976,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.017933498868316286,0.013535091027184806,0.09812599865697776,-0.004057370708069967
9,0.012583926990182924,0.022527304507041237,0.016561938069879895,0.01105607352304978,0.006919506671647047,0.12774138110205924,0.06332903810109619,-0.11302489906034562,0.0013947045879074992
10,0.012583926990182924,0.06833184957022437,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.017933498868316286,0.06629523185449476,-0.08682674424909902,-0.004049669773549451
11,0.012583926990182924,0.053233991402476005,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.017933498868316286,0.013463678695769418,0.09814985738946737,0.0013947045879074992
12,0.012583926990182924,0.0742528099530945,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.030089762379653814,0.013390706563656537,0.09817419470161799,-0.004037633721385185
13,0.05723523359831078,-0.018741087639122096,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.017933498868316286,0.01331905199446642,0.09820005322740401,-0.004026112152607257
14,0.012583926990182924,0.00033406850233543397,0.016561938069879895,0.01105607352304978,0.007404792383633012,0.12752523908210034,0.013245170923807777,0.09822717864834914,-0.004022934605262899
15,0.012583926990182924,0.03520877039407924,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.017933498868316286,-0.018910936976757668,0.0982561588943784,0.0013947045879074992
16,0.012583926990182924,-0.035146666919111,0.016561938069879895,0.01105607352304978,0.007404792383633012,0.027781058371534564,-0.018836422277408175,0.16499520121122127,-0.004016596230357298
17,0.012583926990182924,-0.04075128093386832,-0.05655621046960817,0.01105607352304978,0.007404792383633012,0.09071023130606701,0.013168325442899417,0.09828277138950094,-0.004016483082579262
18,0.021027610442467447,-0.043146216050068006,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.017933498868316286,-0.018764295786033173,0.0983112334044839,0.0013947045879074992
19,0.012583926990182924,0.009303650434113766,0.016561938069879895,0.01105607352304978,0.007404792383633012,0.012285262662071764,0.013091783956065414,0.09834094165112568,-0.004014498923262192
20,0.012583926990182924,0.039306026484149575,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.03006777950949073,0.01301503592035563,0.09836836021363433,-0.004011273666480767
21,0.012583926990182924,0.039193540879199795,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.030056106800921703,0.012937065698894131,0.09839763788861212,-0.0040087667702006485
22,-0.05405681679540628,0.03880606109362442,0.016561938069879895,0.01105607352304978,0.20077116421163865,0.0981386503079449,-0.018695160873155984,0.098425830428874,-0.004009716742384898
23,0.012583926990182924,0.07406207202347673,-0.056755547675681736,0.01105607352304978,0.20043241847611282,0.12729724587748859,0.03700612885131124,-0.02680382611174534,0.0013947045879074992
24,0.012583926990182924,-0.004919668547022058,0.016561938069879895,0.01105607352304978,0.007404792383633012,0.09777186674552464,0.012853968458566286,0.09845146966302083,-0.004012841254468628
25,0.012583926990182924,0.0356040367916681,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.017933498868316286,-0.018626481449095237,0.16499520121122127,0.0013947045879074992
26,0.012583926990182924,-0.01875119753333442,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.017933498868316286,0.012767130692308556,0.09847726703729694,-0.004014312831330994
27,0.012583926990182924,0.0387541962421413,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.017933498868316286,0.012681904732856183,0.09850358407861222,0.0013947045879074992
28,0.021032483223702846,-0.015394236681217009,0.016561938069879895,0.09648022698873478,0.007404792383633012,0.012327989693561386,-0.06729864118250478,0.09852712146220195,0.0013947045879074992
29,0.012583926990182924,0.0028153298355930415,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.03003909099877959,-0.018559380354835568,0.09855232712550167,-0.004005867331847239
30,0.012583926990182924,0.03908081102856803,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.017933498868316286,0.012594808380176844,0.09857619564471355,-0.003999539369410969
31,0.012583926990182924,0.06792872450723458,0.016561938069879895,0.01105607352304978,0.2000452971699469,-0.017933498868316286,0.012502928024810175,0.0985989337369761,-0.003981752571825951
32,0.012583926990182924,0.0026701888945837794,0.016561938069879895,0.01105607352304978,0.007404792383633012,0.027848666180199946,0.012407879588527678,0.0986187871027397,-0.003959087129532716
33,0.012583926990182924,-0.06231576290822377,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.030031963642261225,0.012303437861189977,0.09863636080257783,-0.00393972580589416
34,0.012583926990182924,0.039463688848384526,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.017933498868316286,0.012196508264453784,0.09865697761186289,-0.003915763197442882
35,0.012583926990182924,0.07387566481516675,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.030035761589047652,0.012081180796988108,0.0986798335814942,0.0013947045879074992
36,0.012583926990182924,-0.0019743216132216443,0.016561938069879895,0.01105607352304978,0.007404792383633012,0.042014296899473016,0.011961700541204764,0.09870124550493166,0.0013947045879074992
37,0.012583926990182924,0.022357269785286567,0.016561938069879895,0.01105607352304978,0.007404792383633012,0.02791896458263511,-0.01849143171152984,0.16499520121122127,-0.0038986179757387308
38,0.012583926990182924,0.00032800810656300307,0.016561938069879895,0.01105607352304978,0.007404792383633012,-0.03004837386960478,0.011843291435047306,0.09872410656045445,0.0013947045879074992
39,0.021026386376235072,0.0026463736105513465,-0.05695220921455983,0.01105607352304978,0.007404792383633012,0.08835329872272546,0.01172555010464454,0.09874512351200455,0.0013947045879074992
